#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
3734338	203228	10061	128456	115372	-	HUSSY-18	C9orf72	ABCF2	ALSFTD|FTDALS	ABC28|EST133090|HUSSY18	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734339	203228	84833	128456	124287	-	PD04912	C9orf72	USMG5	ALSFTD|FTDALS	DAPIT|HCVFTP2|bA792D24.4	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734340	203228	6144	128456	112064	-	RP11-428O18.5	C9orf72	RPL21	ALSFTD|FTDALS	HYPT12|L21	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734341	203228	10483	128456	115746	-	RP11-379J5.1	C9orf72	SEC23B	ALSFTD|FTDALS	CDA-II|CDAII|CDAN2|HEMPAS	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734342	203228	84617	128456	124148	-	-	C9orf72	TUBB6	ALSFTD|FTDALS	HsT1601|TUBB-5	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734343	203228	10973	128456	116170	-	RP1-121G13.4	C9orf72	ASCC3	ALSFTD|FTDALS	ASC1p200|HELIC1|RNAH	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734344	203228	9688	128456	115041	-	-	C9orf72	NUP93	ALSFTD|FTDALS	NIC96	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734345	203228	10598	128456	115846	-	HSPC322	C9orf72	AHSA1	ALSFTD|FTDALS	AHA1|C14orf3|p38	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734346	203228	4141	128456	110311	-	-	C9orf72	MARS	ALSFTD|FTDALS	METRS|MRS|MTRNS|SPG70	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734347	203228	163590	128456	127870	-	RP11-12M5.5	C9orf72	TOR1AIP2	ALSFTD|FTDALS	IFRG15|LULL1|NET9	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734348	203228	7259	128456	113110	-	-	C9orf72	TSPYL1	ALSFTD|FTDALS	TSPYL	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734349	203228	23481	128456	117040	-	-	C9orf72	PES1	ALSFTD|FTDALS	PES	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734350	203228	9554	128456	114926	-	-	C9orf72	SEC22B	ALSFTD|FTDALS	ERS-24|SEC22L1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734351	203228	22948	128456	116603	-	-	C9orf72	CCT5	ALSFTD|FTDALS	CCT-epsilon|CCTE|HEL-S-69|TCP-1-epsilon	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734352	203228	79576	128456	122723	-	-	C9orf72	NKAP	ALSFTD|FTDALS	-	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734353	203228	222698	128456	128814	-	-	C9orf72	NKAPL	ALSFTD|FTDALS	C6orf194|bA424I5.1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734354	203228	10165	128456	115467	-	-	C9orf72	SLC25A13	ALSFTD|FTDALS	ARALAR2|CITRIN|CTLN2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734355	203228	682	128456	107147	-	UNQ6505/PRO21383	C9orf72	BSG	ALSFTD|FTDALS	5F7|CD147|EMMPRIN|M6|OK|TCSF	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734356	203228	55750	128456	120868	-	-	C9orf72	AGK	ALSFTD|FTDALS	CATC5|CTRCT38|MTDPS10|MULK	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734357	203228	79691	128456	122812	-	-	C9orf72	QTRTD1	ALSFTD|FTDALS	-	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734358	203228	9524	128456	114900	-	-	C9orf72	TECR	ALSFTD|FTDALS	GPSN2|MRT14|SC2|TER	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734359	203228	56943	128456	121267	-	DC6	C9orf72	ENY2	ALSFTD|FTDALS	e(y)2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734360	203228	2617	128456	108887	-	-	C9orf72	GARS	ALSFTD|FTDALS	CMT2D|DSMAV|GlyRS|HMN5|SMAD1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734361	203228	6210	128456	112124	-	OK/SW-cl.82	C9orf72	RPS15A	ALSFTD|FTDALS	S15a	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734362	203228	2618	128456	108888	-	-	C9orf72	GART	ALSFTD|FTDALS	AIRS|GARS|GARTF|PAIS|PGFT|PRGS	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734363	203228	5036	128456	111075	-	-	C9orf72	PA2G4	ALSFTD|FTDALS	EBP1|HG4-1|p38-2G4	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734364	203228	51667	128456	119670	-	-	C9orf72	NUB1	ALSFTD|FTDALS	BS4|NUB1L|NYREN18	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
